season,week,home,away,vs,market,model,edge,side,won,clv,pnl
2022,13,Kansas State,Kansas,open,-11.5,-17.4,5.9,HOME,1,-0.5,0.909
2022,13,Kansas State,Kansas,close,-12.0,-17.4,5.4,HOME,1,,0.909
2022,13,Miami,Pittsburgh,open,5.5,3.4,2.1,HOME,0,-1.5,-1.0
2022,13,Miami,Pittsburgh,close,4.0,3.4,0.6,HOME,0,,-1.0
2022,13,San Diego State,Air Force,open,1.5,0.8,0.7,HOME,0,0.5,-1.0
2022,13,San Diego State,Air Force,close,2.0,0.8,1.2,HOME,0,,-1.0
2022,13,Montana,Southeast Missouri State,close,-13.0,-0.6,12.4,AWAY,1,,0.909
2022,13,Washington State,Washington,open,2.5,-3.6,6.1,HOME,0,0.0,-1.0
2022,13,Washington State,Washington,close,2.5,-3.6,6.1,HOME,0,,-1.0
2022,13,Stanford,BYU,open,7.0,7.0,0.0,AWAY,1,0.5,0.909
2022,13,Stanford,BYU,close,6.5,7.0,0.5,AWAY,1,,0.909
2022,14,Buffalo,Akron,open,-14.5,-10.3,4.2,AWAY,1,-2.5,0.909
2022,14,Buffalo,Akron,close,-12.0,-10.3,1.7,AWAY,1,,0.909
2022,14,UTSA,North Texas,open,-8.5,-8.7,0.2,HOME,1,0.0,0.909
2022,14,UTSA,North Texas,close,-8.5,-8.7,0.2,HOME,1,,0.909
2022,14,USC,Utah,open,-1.0,2.1,3.1,AWAY,1,1.5,0.909
2022,14,USC,Utah,close,-2.5,2.1,4.6,AWAY,1,,0.909
2022,14,Holy Cross,New Hampshire,close,-7.0,-7.2,0.2,HOME,1,,0.909
2022,14,TCU,Kansas State,open,-1.5,0.0,1.5,AWAY,1,-2.5,0.909
2022,14,TCU,Kansas State,close,1.0,0.0,1.0,HOME,0,,-1.0
2022,14,Ohio,Toledo,open,4.0,-0.2,4.2,HOME,0,-0.5,-1.0
2022,14,Ohio,Toledo,close,3.5,-0.2,3.7,HOME,0,,-1.0
2022,14,Incarnate Word,Furman,close,-9.5,-6.7,2.8,AWAY,1,,0.909
2022,14,William & Mary,Gardner-Webb,close,-10.0,-5.0,5.0,AWAY,0,,-1.0
2022,14,Samford,SE Louisiana,close,-7.0,-4.4,2.6,AWAY,1,,0.909
2022,14,South Dakota State,Delaware,close,-17.0,-3.6,13.4,AWAY,0,,-1.0
2022,14,New Mexico State,Valparaiso,close,-31.5,2.4,33.9,AWAY,0,,-1.0
2022,14,Montana State,Weber State,close,-6.5,-3.4,3.1,AWAY,0,,-1.0
2022,14,Troy,Coastal Carolina,open,-4.5,-2.7,1.8,AWAY,0,2.0,-1.0
2022,14,Troy,Coastal Carolina,close,-6.5,-2.7,3.8,AWAY,0,,-1.0
2022,14,North Dakota State,Montana,close,-9.0,-3.8,5.2,AWAY,0,,-1.0
2022,14,Georgia,LSU,open,-15.0,-14.1,0.9,AWAY,0,2.5,-1.0
2022,14,Georgia,LSU,close,-17.5,-14.1,3.4,AWAY,0,,-1.0
2022,14,Tulane,UCF,open,-2.5,-2.9,0.4,HOME,1,-1.0,0.909
2022,14,Tulane,UCF,close,-3.5,-2.9,0.6,AWAY,0,,-1.0
2022,14,Jackson State,Southern,open,-14.5,-10.0,4.5,AWAY,0,6.0,-1.0
2022,14,Jackson State,Southern,close,-20.5,-10.0,10.5,AWAY,1,,0.909
2022,14,Boise State,Fresno State,open,-4.5,-3.6,0.9,AWAY,1,-1.5,0.909
2022,14,Boise State,Fresno State,close,-3.0,-3.6,0.6,HOME,0,,-1.0
2022,14,Sacramento State,Richmond,close,-14.5,-5.2,9.3,AWAY,1,,0.909
2022,14,North Carolina,Clemson,open,7.5,4.2,3.3,HOME,0,0.0,-1.0
2022,14,North Carolina,Clemson,close,7.5,4.2,3.3,HOME,0,,-1.0
2022,14,Michigan,Purdue,open,-15.5,-14.8,0.7,AWAY,0,0.5,-1.0
2022,14,Michigan,Purdue,close,-16.0,-14.8,1.2,AWAY,0,,-1.0
2022,15,North Dakota State,Samford,open,-17.0,-4.2,12.8,AWAY,0,2.5,-1.0
2022,15,North Dakota State,Samford,close,-19.5,-4.2,15.3,AWAY,0,,-1.0
2022,15,Montana State,William & Mary,open,-8.0,-2.4,5.6,AWAY,0,1.5,-1.0
2022,15,Montana State,William & Mary,close,-9.5,-2.4,7.1,AWAY,0,,-1.0
2022,15,Sacramento State,Incarnate Word,open,-7.0,-0.7,6.3,AWAY,1,-1.0,0.909
2022,15,Sacramento State,Incarnate Word,close,-6.0,-0.7,5.3,AWAY,1,,0.909
2022,15,South Dakota State,Holy Cross,open,-17.5,-4.1,13.4,AWAY,0,1.5,-1.0
2022,15,South Dakota State,Holy Cross,close,-19.0,-4.1,14.9,AWAY,0,,-1.0
2022,15,Army,Navy,open,1.5,-7.4,8.9,HOME,1,1.0,0.909
2022,15,Army,Navy,close,2.5,-7.4,9.9,HOME,1,,0.909
2023,1,Notre Dame,Navy,open,-20.0,-15.0,5.0,AWAY,0,-0.0,-1.0
2023,1,Notre Dame,Navy,close,-20.0,-15.0,5.0,AWAY,0,,-1.0
2023,1,Mercer,North Alabama,close,-23.5,-9.5,14.0,AWAY,1,,0.909
2023,1,Jacksonville State,UTEP,open,-2.5,-13.8,11.3,HOME,1,4.0,0.909
2023,1,Jacksonville State,UTEP,close,1.5,-13.8,15.3,HOME,1,,0.909
2023,1,UAlbany,Fordham,close,-4.5,1.5,6.0,AWAY,0,,-1.0
2023,1,New Mexico State,Massachusetts,open,-8.0,-13.7,5.7,HOME,0,0.0,-1.0
2023,1,New Mexico State,Massachusetts,close,-8.0,-13.7,5.7,HOME,0,,-1.0
2023,1,San Diego State,Ohio,open,-3.5,-3.6,0.1,HOME,1,0.0,0.909
2023,1,San Diego State,Ohio,close,-3.5,-3.6,0.1,HOME,1,,0.909
2023,1,Jackson State,South Carolina State,close,-9.5,-11.6,2.1,HOME,1,,0.909
2023,1,Vanderbilt,Hawai'i,open,-18.0,-12.9,5.1,AWAY,1,-0.0,0.909
2023,1,Vanderbilt,Hawai'i,close,-18.0,-12.9,5.1,AWAY,1,,0.909
2023,1,USC,San José State,open,-30.5,-15.6,14.9,AWAY,1,-0.0,0.909
2023,1,USC,San José State,close,-30.5,-15.6,14.9,AWAY,1,,0.909
2023,1,Louisiana Tech,Florida International,open,-10.0,-8.4,1.6,AWAY,1,-0.0,0.909
2023,1,Louisiana Tech,Florida International,close,-10.0,-8.4,1.6,AWAY,1,,0.909
2023,1,Lamar,Idaho,close,25.5,6.0,19.5,HOME,1,,0.909
2023,1,Stony Brook,Delaware,close,15.0,5.1,9.9,HOME,0,,-1.0
2023,1,Georgia State,Rhode Island,open,-17.5,0.7,18.2,AWAY,1,-0.0,0.909
2023,1,Georgia State,Rhode Island,close,-17.5,0.7,18.2,AWAY,1,,0.909
2023,1,UCF,Kent State,open,-34.5,-16.7,17.8,AWAY,0,-1.0,-1.0
2023,1,UCF,Kent State,close,-33.5,-16.7,16.8,AWAY,0,,-1.0
2023,1,Wake Forest,Elon,open,-31.0,-7.0,24.0,AWAY,1,1.5,0.909
2023,1,Wake Forest,Elon,close,-32.5,-7.0,25.5,AWAY,1,,0.909
2023,1,Western Michigan,St. Francis (PA),close,-14.0,11.3,25.3,AWAY,0,,-1.0
2023,1,Campbell,William & Mary,close,17.5,0.2,17.3,HOME,1,,0.909
2023,1,Furman,Tennessee Tech,close,-27.0,-9.0,18.0,AWAY,0,,-1.0
2023,1,Youngstown State,Valparaiso,close,-36.0,-5.9,30.1,AWAY,0,,-1.0
2023,1,UConn,NC State,open,15.5,12.6,2.9,HOME,1,1.0,0.909
2023,1,UConn,NC State,close,16.5,12.6,3.9,HOME,1,,0.909
2023,1,Missouri,South Dakota,open,-27.5,-10.8,16.7,AWAY,1,-0.5,0.909
2023,1,Missouri,South Dakota,close,-27.0,-10.8,16.2,AWAY,1,,0.909
2023,1,UAB,North Carolina A&T,open,-24.0,-3.1,20.9,AWAY,0,-0.0,-1.0
2023,1,UAB,North Carolina A&T,close,-24.0,-3.1,20.9,AWAY,0,,-1.0
2023,1,Abilene Christian,Northern Colorado,close,-13.5,-9.1,4.4,AWAY,0,,-1.0
2023,1,Minnesota,Nebraska,open,-6.5,-13.4,6.9,HOME,0,-0.5,-1.0
2023,1,Minnesota,Nebraska,close,-7.0,-13.4,6.4,HOME,0,,-1.0
2023,1,Utah,Florida,open,-8.0,-9.3,1.3,HOME,1,0.0,0.909
2023,1,Utah,Florida,close,-8.0,-9.3,1.3,HOME,1,,0.909
2023,1,Tulsa,Arkansas-Pine Bluff,open,-40.5,-3.4,37.1,AWAY,1,-0.0,0.909
2023,1,Tulsa,Arkansas-Pine Bluff,close,-40.5,-3.4,37.1,AWAY,1,,0.909
2023,1,Arizona State,Southern Utah,open,-31.5,0.4,31.9,AWAY,1,3.0,0.909
2023,1,Arizona State,Southern Utah,close,-34.5,0.4,34.9,AWAY,1,,0.909
2023,1,Eastern Michigan,Howard,close,-20.0,3.0,23.0,AWAY,1,,0.909
2023,1,Miami,Miami (OH),open,-17.5,-8.5,9.0,AWAY,0,-1.0,-1.0
2023,1,Miami,Miami (OH),close,-16.5,-8.5,8.0,AWAY,0,,-1.0
2023,1,Michigan State,Central Michigan,open,-14.5,-12.1,2.4,AWAY,0,0.5,-1.0
2023,1,Michigan State,Central Michigan,close,-15.0,-12.1,2.9,AWAY,0,,-1.0
2023,1,Georgia Tech,Louisville,open,8.0,11.5,3.5,AWAY,0,-0.0,-1.0
2023,1,Georgia Tech,Louisville,close,8.0,11.5,3.5,AWAY,0,,-1.0
2023,1,Kansas,Missouri State,close,-32.5,-3.6,28.9,AWAY,1,,0.909
2023,1,Hawai'i,Stanford,open,8.5,6.3,2.2,HOME,0,-5.5,-1.0
2023,1,Hawai'i,Stanford,close,3.0,6.3,3.3,AWAY,1,,0.909
2023,1,Lehigh,Villanova,close,19.0,0.7,18.3,HOME,0,,-1.0
2023,1,Nicholls,Sacramento State,close,23.5,7.9,15.6,HOME,1,,0.909
2023,1,Tennessee,Virginia,open,-28.0,-24.3,3.7,AWAY,0,-0.0,-1.0
2023,1,Tennessee,Virginia,close,-28.0,-24.3,3.7,AWAY,0,,-1.0
2023,1,SMU,Louisiana Tech,open,-16.5,-17.7,1.2,HOME,1,-3.5,0.909
2023,1,SMU,Louisiana Tech,close,-20.0,-17.7,2.3,AWAY,0,,-1.0
2023,1,Kentucky,Ball State,open,-26.5,-20.3,6.2,AWAY,0,-0.0,-1.0
2023,1,Kentucky,Ball State,close,-26.5,-20.3,6.2,AWAY,0,,-1.0
2023,1,Michigan,East Carolina,open,-34.5,-23.4,11.1,AWAY,1,-0.0,0.909
2023,1,Michigan,East Carolina,close,-34.5,-23.4,11.1,AWAY,1,,0.909
2023,1,Iowa,Utah State,open,-23.5,-18.9,4.6,AWAY,1,-0.0,0.909
2023,1,Iowa,Utah State,close,-23.5,-18.9,4.6,AWAY,1,,0.909
2023,1,Oklahoma,Arkansas State,open,-33.5,-22.6,10.9,AWAY,0,2.5,-1.0
2023,1,Oklahoma,Arkansas State,close,-36.0,-22.6,13.4,AWAY,0,,-1.0
2023,1,Boston College,Northern Illinois,open,-10.0,-5.3,4.7,AWAY,1,-0.0,0.909
2023,1,Boston College,Northern Illinois,close,-10.0,-5.3,4.7,AWAY,1,,0.909
2023,1,TCU,Colorado,open,-20.0,-31.8,11.8,HOME,0,0.0,-1.0
2023,1,TCU,Colorado,close,-20.0,-31.8,11.8,HOME,0,,-1.0
2023,1,Purdue,Fresno State,open,-5.5,-3.9,1.6,AWAY,1,-0.0,0.909
2023,1,Purdue,Fresno State,close,-5.5,-3.9,1.6,AWAY,1,,0.909
2023,1,Liberty,Bowling Green,open,-12.5,-13.9,1.4,HOME,0,3.0,-1.0
2023,1,Liberty,Bowling Green,close,-9.5,-13.9,4.4,HOME,1,,0.909
2023,1,Georgetown,Marist,open,-7.5,-1.4,6.1,AWAY,0,-1.0,-1.0
2023,1,Georgetown,Marist,close,-6.5,-1.4,5.1,AWAY,0,,-1.0
2023,1,Stonehill,New Hampshire,open,21.0,-0.7,21.7,HOME,0,0.0,-1.0
2023,1,Stonehill,New Hampshire,close,21.0,-0.7,21.7,HOME,0,,-1.0
2023,1,Air Force,Robert Morris,open,-46.0,-13.7,32.3,AWAY,1,1.0,0.909
2023,1,Air Force,Robert Morris,close,-47.0,-13.7,33.3,AWAY,1,,0.909
2023,1,Illinois State,Dayton,open,-21.5,-0.1,21.4,AWAY,0,-2.5,-1.0
2023,1,Illinois State,Dayton,close,-19.0,-0.1,18.9,AWAY,0,,-1.0
2023,1,Ohio,Long Island University,open,-38.0,-2.7,35.3,AWAY,1,-3.5,0.909
2023,1,Ohio,Long Island University,close,-34.5,-2.7,31.8,AWAY,1,,0.909
2023,1,Iowa State,Northern Iowa,open,-8.5,-4.7,3.8,AWAY,0,-1.5,-1.0
2023,1,Iowa State,Northern Iowa,close,-7.0,-4.7,2.3,AWAY,0,,-1.0
2023,1,Jacksonville State,East Tennessee State,open,-13.5,-8.0,5.5,AWAY,0,7.0,-1.0
2023,1,Jacksonville State,East Tennessee State,close,-20.5,-8.0,12.5,AWAY,0,,-1.0
2023,1,Ole Miss,Mercer,open,-31.5,-9.7,21.8,AWAY,0,3.5,-1.0
2023,1,Ole Miss,Mercer,close,-35.0,-9.7,25.3,AWAY,0,,-1.0
2023,1,Temple,Akron,open,-10.5,-8.5,2.0,AWAY,1,-0.5,0.909
2023,1,Temple,Akron,close,-10.0,-8.5,1.5,AWAY,1,,0.909
2023,1,Oregon,Portland State,open,-48.0,-18.1,29.9,AWAY,0,-0.0,-1.0
2023,1,Oregon,Portland State,close,-48.0,-18.1,29.9,AWAY,0,,-1.0
2023,1,Wisconsin,Buffalo,open,-24.5,-14.6,9.9,AWAY,1,-0.5,0.909
2023,1,Wisconsin,Buffalo,close,-24.0,-14.6,9.4,AWAY,1,,0.909
2023,1,Indiana,Ohio State,open,28.5,23.4,5.1,HOME,1,-1.0,0.909
2023,1,Indiana,Ohio State,close,27.5,23.4,4.1,HOME,1,,0.909
2023,1,Maryland,Towson,open,-38.5,-10.4,28.1,AWAY,1,-0.0,0.909
2023,1,Maryland,Towson,close,-38.5,-10.4,28.1,AWAY,1,,0.909
2023,1,Pittsburgh,Wofford,open,-38.5,-12.8,25.7,AWAY,1,-1.0,0.909
2023,1,Pittsburgh,Wofford,close,-37.5,-12.8,24.7,AWAY,0,,-1.0
2023,1,Texas,Rice,open,-35.5,-28.1,7.4,AWAY,1,-0.5,0.909
2023,1,Texas,Rice,close,-35.0,-28.1,6.9,AWAY,1,,0.909
2023,1,App State,Gardner-Webb,open,-23.0,-3.3,19.7,AWAY,1,-0.5,0.909
2023,1,App State,Gardner-Webb,close,-22.5,-3.3,19.2,AWAY,1,,0.909
2023,1,Western Kentucky,South Florida,open,-13.5,-16.1,2.6,HOME,1,2.0,0.909
2023,1,Western Kentucky,South Florida,close,-11.5,-16.1,4.6,HOME,1,,0.909
2023,1,North Dakota State,Eastern Washington,open,-20.5,-11.2,9.3,AWAY,0,4.0,-1.0
2023,1,North Dakota State,Eastern Washington,close,-24.5,-11.2,13.3,AWAY,0,,-1.0
2023,1,Auburn,Massachusetts,open,-39.5,-26.9,12.6,AWAY,0,-0.5,-1.0
2023,1,Auburn,Massachusetts,close,-39.0,-26.9,12.1,AWAY,0,,-1.0
2023,1,Washington,Boise State,open,-14.5,-7.4,7.1,AWAY,0,-0.0,-1.0
2023,1,Washington,Boise State,close,-14.5,-7.4,7.1,AWAY,0,,-1.0
2023,1,Notre Dame,Tennessee State,open,-48.0,-12.6,35.4,AWAY,0,0.5,-1.0
2023,1,Notre Dame,Tennessee State,close,-48.5,-12.6,35.9,AWAY,0,,-1.0
2023,1,Cincinnati,Eastern Kentucky,open,-23.5,-12.0,11.5,AWAY,0,-2.0,-1.0
2023,1,Cincinnati,Eastern Kentucky,close,-21.5,-12.0,9.5,AWAY,0,,-1.0
2023,1,North Texas,California,open,7.5,-3.6,11.1,HOME,0,1.5,-1.0
2023,1,North Texas,California,close,9.0,-3.6,12.6,HOME,0,,-1.0
2023,1,Mississippi State,SE Louisiana,open,-28.0,-10.3,17.7,AWAY,0,3.5,-1.0
2023,1,Mississippi State,SE Louisiana,close,-31.5,-10.3,21.2,AWAY,0,,-1.0
2023,1,UNLV,Bryant,open,-16.5,5.4,21.9,AWAY,0,-0.0,-1.0
2023,1,UNLV,Bryant,close,-16.5,5.4,21.9,AWAY,0,,-1.0
2023,1,Syracuse,Colgate,open,-37.0,-7.6,29.4,AWAY,0,3.0,-1.0
2023,1,Syracuse,Colgate,close,-40.0,-7.6,32.4,AWAY,0,,-1.0
2023,1,North Dakota,Drake,open,-34.5,-4.9,29.6,AWAY,0,-0.0,-1.0
2023,1,North Dakota,Drake,close,-34.5,-4.9,29.6,AWAY,0,,-1.0
2023,1,Arkansas,Western Carolina,open,-35.0,-11.5,23.5,AWAY,0,3.0,-1.0
2023,1,Arkansas,Western Carolina,close,-38.0,-11.5,26.5,AWAY,0,,-1.0
2023,1,James Madison,Bucknell,open,-46.5,-11.0,35.5,AWAY,1,0.5,0.909
2023,1,James Madison,Bucknell,close,-47.0,-11.0,36.0,AWAY,1,,0.909
2023,1,Florida Atlantic,Monmouth,open,-21.5,1.2,22.7,AWAY,0,4.5,-1.0
2023,1,Florida Atlantic,Monmouth,close,-26.0,1.2,27.2,AWAY,1,,0.909
2023,1,Richmond,Morgan State,open,-25.5,-7.6,17.9,AWAY,1,-0.0,0.909
2023,1,Richmond,Morgan State,close,-25.5,-7.6,17.9,AWAY,1,,0.909
2023,1,Alabama State,Southern,open,6.0,-0.7,6.7,HOME,1,-3.5,0.909
2023,1,Alabama State,Southern,close,2.5,-0.7,3.2,HOME,1,,0.909
2023,1,Fordham,Wagner,open,-27.0,-12.5,14.5,AWAY,0,1.0,-1.0
2023,1,Fordham,Wagner,close,-28.0,-12.5,15.5,AWAY,0,,-1.0
2023,1,Sacred Heart,Lafayette,open,-6.5,-4.8,1.7,AWAY,1,-1.0,0.909
2023,1,Sacred Heart,Lafayette,close,-5.5,-4.8,0.7,AWAY,1,,0.909
2023,1,Marshall,UAlbany,open,-24.5,-6.7,17.8,AWAY,1,-2.5,0.909
